code_zone_geo,Zone géographique,Année,code_indicateur,Indicateur,code_type_pers,Type de personnel,code_branche,Branche d'activité (NAF rév.2. 2008),Secret,Non disponible,État des données,Valeur
25,Basse-Normandie,2003,pers,Effectifs de R&D,0,Tous types de personnel,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,16.0
25,Basse-Normandie,2003,pers,Effectifs de R&D,1,Chercheurs,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,14.0
25,Basse-Normandie,2003,pers,Effectifs de R&D,1,Chercheurs,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,oui,non,définitif,
25,Basse-Normandie,2003,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,définitif,192.0
25,Basse-Normandie,2003,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,6.0
25,Basse-Normandie,2003,pers,Effectifs de R&D,2,Soutien à la recherche,11,Métallurgie,oui,non,définitif,
25,Basse-Normandie,2003,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
25,Basse-Normandie,2005,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,non,non,définitif,2.96
25,Basse-Normandie,2005,dird,Dépense intérieure de R&D,,,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,oui,non,définitif,
25,Basse-Normandie,2005,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,9.78
25,Basse-Normandie,2005,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
25,Basse-Normandie,2005,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,2415.63
25,Basse-Normandie,2005,pers,Effectifs de R&D,0,Tous types de personnel,8,Industrie pharmaceutique,oui,non,définitif,
25,Basse-Normandie,2005,pers,Effectifs de R&D,0,Tous types de personnel,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,93.0
25,Basse-Normandie,2005,pers,Effectifs de R&D,0,Tous types de personnel,17,Fabrication d'équipements électriques,non,non,définitif,151.0
25,Basse-Normandie,2005,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,oui,non,définitif,
25,Basse-Normandie,2005,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,14.06
25,Basse-Normandie,2005,pers,Effectifs de R&D,1,Chercheurs,8,Industrie pharmaceutique,oui,non,définitif,
25,Basse-Normandie,2005,pers,Effectifs de R&D,1,Chercheurs,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,38.17
25,Basse-Normandie,2005,pers,Effectifs de R&D,1,Chercheurs,27,Édition. audiovisuel et diffusion,non,non,définitif,67.0
23,Haute-Normandie,2009,pers,Effectifs de R&D,0,Tous types de personnel,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,0,Tous types de personnel,25,Construction,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,87.0
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,6,Cokéfaction et raffinage,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,262.0
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,oui,non,définitif,
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,121.48
23,Haute-Normandie,2009,pers,Effectifs de R&D,1,Chercheurs,21,Construction aéronautique et spatiale,non,non,définitif,429.0
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,oui,non,définitif,
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,5.8
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,4,Fabrication de textiles. industries habillement. cuir et chaussure,oui,non,définitif,
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,9,Fabrication de produits en caoutchouc et en plastique,oui,non,définitif,
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,12,Fabrication de produits métalliques. sauf machines et équipements,oui,non,définitif,
23,Haute-Normandie,2010,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,2163.41
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,1,Agriculture. sylviculture et pêche,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,55.0
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,120.0
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,71.34
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,90.0
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,25,Construction,non,non,définitif,9.0
42,Alsace,2003,dird,Dépense intérieure de R&D,,,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,13.72
42,Alsace,2003,dird,Dépense intérieure de R&D,,,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,8.65
42,Alsace,2003,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,73.32
42,Alsace,2003,dird,Dépense intérieure de R&D,,,20,Construction navale. ferroviaire et militaire,non,non,définitif,4.78
42,Alsace,2003,pers,Effectifs de R&D,0,Tous types de personnel,17,Fabrication d'équipements électriques,non,non,définitif,358.9
42,Alsace,2003,pers,Effectifs de R&D,0,Tous types de personnel,27,Édition. audiovisuel et diffusion,oui,non,définitif,
42,Alsace,2003,pers,Effectifs de R&D,1,Chercheurs,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2003,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,2097.66
42,Alsace,2003,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2003,pers,Effectifs de R&D,2,Soutien à la recherche,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,93.0
42,Alsace,2004,pers,Effectifs de R&D,1,Chercheurs,0,Toutes branches d'activité,non,non,définitif,2035.33
42,Alsace,2005,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,1.78
42,Alsace,2005,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2005,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,74.82
42,Alsace,2005,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,oui,non,définitif,
42,Alsace,2005,pers,Effectifs de R&D,0,Tous types de personnel,11,Métallurgie,oui,non,définitif,
42,Alsace,2005,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,28.0
42,Alsace,2005,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,31.0
41,Lorraine,2001,pers,Effectifs de R&D,1,Chercheurs,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,116.92
41,Lorraine,2001,pers,Effectifs de R&D,1,Chercheurs,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
41,Lorraine,2001,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,oui,non,définitif,
41,Lorraine,2001,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,11.0
41,Lorraine,2001,pers,Effectifs de R&D,2,Soutien à la recherche,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,169.0
41,Lorraine,2001,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,30.0
41,Lorraine,2001,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
41,Lorraine,2001,pers,Effectifs de R&D,2,Soutien à la recherche,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
41,Lorraine,2002,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,définitif,245.85
41,Lorraine,2002,dird,Dépense intérieure de R&D,,,11,Métallurgie,non,non,définitif,82.41
41,Lorraine,2002,dird,Dépense intérieure de R&D,,,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,2.76
41,Lorraine,2002,dird,Dépense intérieure de R&D,,,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
41,Lorraine,2002,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,oui,non,définitif,
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,oui,non,définitif,
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,28.0
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,34.0
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,287.0
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,oui,non,définitif,
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,25,Construction,non,non,définitif,19.0
41,Lorraine,2002,pers,Effectifs de R&D,0,Tous types de personnel,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,48.0
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,66.0
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,5.0
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,11,Métallurgie,non,non,définitif,266.0
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,24.02
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
41,Lorraine,2002,pers,Effectifs de R&D,1,Chercheurs,25,Construction,non,non,définitif,14.0
41,Lorraine,2002,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,oui,non,définitif,
41,Lorraine,2002,pers,Effectifs de R&D,2,Soutien à la recherche,11,Métallurgie,non,non,définitif,469.0
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,2,Industries extractives,oui,non,définitif,
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,6,Cokéfaction et raffinage,oui,non,définitif,
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,11,Métallurgie,non,non,définitif,78.69
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,oui,non,définitif,
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,17,Fabrication d'équipements électriques,non,non,définitif,11.62
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,26.98
41,Lorraine,2003,dird,Dépense intérieure de R&D,,,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
41,Lorraine,2003,pers,Effectifs de R&D,0,Tous types de personnel,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,42.0
41,Lorraine,2003,pers,Effectifs de R&D,1,Chercheurs,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,8.0
41,Lorraine,2003,pers,Effectifs de R&D,1,Chercheurs,17,Fabrication d'équipements électriques,non,non,définitif,42.06
41,Lorraine,2003,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,définitif,194.0
41,Lorraine,2003,pers,Effectifs de R&D,1,Chercheurs,27,Édition. audiovisuel et diffusion,non,non,définitif,22.0
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,24.3
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,7,Industrie chimique,non,non,définitif,177.0
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,11,Métallurgie,non,non,définitif,456.0
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,6.0
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,228.49
41,Lorraine,2003,pers,Effectifs de R&D,2,Soutien à la recherche,25,Construction,oui,non,définitif,
41,Lorraine,2005,dird,Dépense intérieure de R&D,,,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,1.56
41,Lorraine,2005,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,oui,non,définitif,
41,Lorraine,2005,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,24.78
41,Lorraine,2005,dird,Dépense intérieure de R&D,,,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,219.6
41,Lorraine,2005,pers,Effectifs de R&D,0,Tous types de personnel,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,0,Tous types de personnel,14,Fabrication d'équipements de communication,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,0,Tous types de personnel,27,Édition. audiovisuel et diffusion,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,7.0
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,32.0
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,définitif,222.0
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,27,Édition. audiovisuel et diffusion,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,1,Chercheurs,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,37.09
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,1484.36
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,50.0
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,9.0
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,17,Fabrication d'équipements électriques,non,non,définitif,82.0
41,Lorraine,2005,pers,Effectifs de R&D,2,Soutien à la recherche,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,26.03
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,définitif,302.95
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,11,Métallurgie,non,non,définitif,96.64
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,31.48
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,0.8
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,25,Construction,non,non,définitif,2.52
41,Lorraine,2006,dird,Dépense intérieure de R&D,,,28,Télécommunications,oui,non,définitif,
41,Lorraine,2012,pers,Effectifs de R&D,0,Tous types de personnel,0,Toutes branches d'activité,non,non,définitif,3065.81
41,Lorraine,2012,pers,Effectifs de R&D,0,Tous types de personnel,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,122.0
41,Lorraine,2012,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,150.28
41,Lorraine,2012,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,41.67
41,Lorraine,2012,pers,Effectifs de R&D,0,Tous types de personnel,32,Autres activités non comprises ailleurs,non,non,définitif,16.0
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,14.0
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,50.41
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,14,Fabrication d'équipements de communication,oui,non,définitif,
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,19.0
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,définitif,101.68
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,110.59
41,Lorraine,2012,pers,Effectifs de R&D,1,Chercheurs,32,Autres activités non comprises ailleurs,non,non,définitif,13.0
41,Lorraine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,2,Industries extractives,oui,non,définitif,
41,Lorraine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,27,Édition. audiovisuel et diffusion,non,non,définitif,5.0
41,Lorraine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,29,Activités informatiques et services d'information,non,non,définitif,70.24
41,Lorraine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,32,Autres activités non comprises ailleurs,non,non,définitif,3.0
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,semi-définitif,307.79
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,2,Industries extractives,oui,non,semi-définitif,
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,5,Travail du bois. industries du papier et imprimerie,non,non,semi-définitif,1.9
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,6,Cokéfaction et raffinage,oui,non,semi-définitif,
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,oui,non,semi-définitif,
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,non,non,semi-définitif,10.48
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,oui,non,semi-définitif,
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,semi-définitif,37.62
41,Lorraine,2013,dird,Dépense intérieure de R&D,,,20,Construction navale. ferroviaire et militaire,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,0,Tous types de personnel,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,semi-définitif,152.24
41,Lorraine,2013,pers,Effectifs de R&D,0,Tous types de personnel,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,semi-définitif,29.0
41,Lorraine,2013,pers,Effectifs de R&D,0,Tous types de personnel,6,Cokéfaction et raffinage,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,semi-définitif,29.0
41,Lorraine,2013,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,semi-définitif,166.7
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,semi-définitif,6.0
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,5,Travail du bois. industries du papier et imprimerie,non,non,semi-définitif,11.0
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,6,Cokéfaction et raffinage,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,semi-définitif,205.0
41,Lorraine,2013,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,semi-définitif,99.34
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,semi-définitif,70.3
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,7,Industrie chimique,non,non,semi-définitif,102.26
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,10,Fabrication d'autres produits minéraux non métalliques,non,non,semi-définitif,68.0
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,25,Construction,oui,non,semi-définitif,
41,Lorraine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,27,Édition. audiovisuel et diffusion,non,non,semi-définitif,1.0
42,Alsace,2001,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,définitif,296.67
42,Alsace,2001,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,oui,non,définitif,
42,Alsace,2001,dird,Dépense intérieure de R&D,,,4,Fabrication de textiles. industries habillement. cuir et chaussure,oui,non,définitif,
42,Alsace,2001,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2001,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,47.0
42,Alsace,2001,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,38.58
42,Alsace,2001,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,oui,non,définitif,
42,Alsace,2001,dird,Dépense intérieure de R&D,,,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,5.52
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,61.0
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,60.0
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,17,Fabrication d'équipements électriques,non,non,définitif,226.46
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,25,Construction,non,non,définitif,46.0
42,Alsace,2001,pers,Effectifs de R&D,0,Tous types de personnel,27,Édition. audiovisuel et diffusion,non,non,définitif,106.0
42,Alsace,2001,pers,Effectifs de R&D,1,Chercheurs,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,85.01
42,Alsace,2001,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,80.34
42,Alsace,2001,pers,Effectifs de R&D,1,Chercheurs,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,289.43
42,Alsace,2001,pers,Effectifs de R&D,2,Soutien à la recherche,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,95.86
42,Alsace,2001,pers,Effectifs de R&D,2,Soutien à la recherche,17,Fabrication d'équipements électriques,non,non,définitif,166.53
42,Alsace,2002,dird,Dépense intérieure de R&D,,,2,Industries extractives,oui,non,définitif,
42,Alsace,2002,dird,Dépense intérieure de R&D,,,7,Industrie chimique,non,non,définitif,12.04
42,Alsace,2002,dird,Dépense intérieure de R&D,,,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,15.12
42,Alsace,2002,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
42,Alsace,2002,dird,Dépense intérieure de R&D,,,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,7.73
42,Alsace,2002,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,31.0
42,Alsace,2002,pers,Effectifs de R&D,0,Tous types de personnel,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,0,Tous types de personnel,17,Fabrication d'équipements électriques,non,non,définitif,236.73
42,Alsace,2002,pers,Effectifs de R&D,0,Tous types de personnel,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,1,Chercheurs,2,Industries extractives,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,1,Chercheurs,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,1,Chercheurs,27,Édition. audiovisuel et diffusion,non,non,définitif,70.0
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,50.0
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,oui,non,définitif,
42,Alsace,2002,pers,Effectifs de R&D,2,Soutien à la recherche,27,Édition. audiovisuel et diffusion,non,non,définitif,6.0
